member_id,effective_date,annual_salary
MBR-00025,2005-01-01,50828.0
MBR-00025,2006-01-01,52251.18
MBR-00025,2007-01-01,53714.22
MBR-00025,2008-01-01,55218.22
MBR-00025,2009-01-01,56764.33
MBR-00025,2010-01-01,58353.73
MBR-00025,2011-01-01,59987.63
MBR-00025,2012-01-01,61667.28
MBR-00025,2013-01-01,63393.97
MBR-00025,2014-01-01,65169.0
MBR-00025,2015-01-01,66993.73
MBR-00025,2016-01-01,68869.56
MBR-00025,2017-01-01,70797.9
MBR-00025,2018-01-01,72780.24
MBR-00025,2019-01-01,74818.09
MBR-00025,2020-01-01,76913.0
MBR-00025,2021-01-01,79066.56
MBR-00025,2022-01-01,81280.43
MBR-00025,2023-01-01,83556.28
MBR-00025,2024-01-01,85895.85
MBR-00025,2025-01-01,88300.94
MBR-00025,2026-01-01,90773.36
MBR-00025,2027-01-01,93315.02
MBR-00025,2028-01-01,95927.84
MBR-00025,2029-01-01,98613.82
MBR-00025,2030-01-01,101375.0
MBR-00025,2031-01-01,104213.5
MBR-00025,2032-01-01,107131.48
MBR-00025,2033-01-01,110131.16
MBR-00025,2034-01-01,113214.84
MBR-00025,2035-01-01,116384.85
MBR-00025,2036-01-01,119643.63
MBR-00025,2037-01-01,122993.65
MBR-00025,2038-01-01,126437.47
MBR-00025,2039-01-01,129977.72
MBR-00025,2040-01-01,133617.1
MBR-00025,2041-01-01,137358.38
MBR-00025,2042-01-01,141204.41
MBR-00026,1988-01-01,69300.0
MBR-00026,1989-01-01,71240.4
MBR-00026,1990-01-01,73235.13
MBR-00026,1991-01-01,75285.71
MBR-00026,1992-01-01,77393.71
MBR-00026,1993-01-01,79560.74
MBR-00026,1994-01-01,81788.44
MBR-00026,1995-01-01,84078.52
MBR-00026,1996-01-01,86432.71
MBR-00026,1997-01-01,88852.83
MBR-00026,1998-01-01,91340.71
MBR-00026,1999-01-01,93898.25
MBR-00026,2000-01-01,96527.4
MBR-00026,2001-01-01,99230.17
MBR-00026,2002-01-01,102008.61
MBR-00026,2003-01-01,104864.85
MBR-00026,2004-01-01,107801.07
MBR-00026,2005-01-01,110819.5
MBR-00026,2006-01-01,113922.45
MBR-00026,2007-01-01,117112.27
MBR-00026,2008-01-01,120391.42
MBR-00026,2009-01-01,123762.38
MBR-00026,2010-01-01,127227.72
MBR-00026,2011-01-01,130790.1
MBR-00026,2012-01-01,134452.22
MBR-00026,2013-01-01,138216.89
MBR-00026,2014-01-01,142086.96
MBR-00026,2015-01-01,146065.39
MBR-00026,2016-01-01,150155.22
MBR-00026,2017-01-01,154359.57
MBR-00026,2018-01-01,158681.64
MBR-00026,2019-01-01,163124.72
MBR-00026,2020-01-01,167692.22
MBR-00026,2021-01-01,172387.6
MBR-00026,2022-01-01,177214.45
MBR-00026,2023-01-01,182176.46
MBR-00026,2024-01-01,187277.4
MBR-00026,2025-01-01,192521.16
MBR-00026,2026-01-01,197911.76
MBR-00027,1976-01-01,56305.0
MBR-00027,1977-01-01,57881.54
MBR-00027,1978-01-01,59502.22
MBR-00027,1979-01-01,61168.29
MBR-00027,1980-01-01,62881.0
MBR-00027,1981-01-01,64641.67
MBR-00027,1982-01-01,66451.63
MBR-00027,1983-01-01,68312.28
MBR-00027,1984-01-01,70225.02
MBR-00027,1985-01-01,72191.32
MBR-00027,1986-01-01,74212.68
MBR-00027,1987-01-01,76290.63
MBR-00027,1988-01-01,78426.77
MBR-00027,1989-01-01,80622.72
MBR-00027,1990-01-01,82880.16
MBR-00027,1991-01-01,85200.8
MBR-00027,1992-01-01,87586.42
MBR-00027,1993-01-01,90038.84
MBR-00027,1994-01-01,92559.93
MBR-00027,1995-01-01,95151.61
MBR-00027,1996-01-01,97815.86
MBR-00027,1997-01-01,100554.7
MBR-00027,1998-01-01,103370.23
MBR-00027,1999-01-01,106264.6
MBR-00027,2000-01-01,109240.01
MBR-00027,2001-01-01,112298.73
MBR-00027,2002-01-01,115443.09
MBR-00027,2003-01-01,118675.5
MBR-00027,2004-01-01,121998.41
MBR-00027,2005-01-01,125414.37
MBR-00027,2006-01-01,128925.97
MBR-00027,2007-01-01,132535.9
MBR-00027,2008-01-01,136246.9
MBR-00027,2009-01-01,140061.81
MBR-00027,2010-01-01,143983.54
MBR-00027,2011-01-01,148015.08
MBR-00027,2012-01-01,152159.51
MBR-00027,2013-01-01,156419.97
MBR-00027,2014-01-01,160799.73
MBR-00027,2015-01-01,165302.12
MBR-00027,2016-01-01,169930.58
MBR-00027,2017-01-01,174688.64
MBR-00027,2018-01-01,179579.92
MBR-00028,2000-01-01,29128.0
MBR-00028,2001-01-01,29943.58
MBR-00028,2002-01-01,30782.0
MBR-00028,2003-01-01,31643.9
MBR-00028,2004-01-01,32529.93
MBR-00028,2005-01-01,33440.77
MBR-00028,2006-01-01,34377.11
MBR-00028,2007-01-01,35339.67
MBR-00028,2008-01-01,36329.18
MBR-00028,2009-01-01,37346.4
MBR-00028,2010-01-01,38392.1
MBR-00028,2011-01-01,39467.07
MBR-00028,2012-01-01,40572.15
MBR-00028,2013-01-01,41708.17
MBR-00028,2014-01-01,42876.0
MBR-00028,2015-01-01,44076.53
MBR-00028,2016-01-01,45310.67
MBR-00028,2017-01-01,46579.37
MBR-00028,2018-01-01,47883.59
MBR-00028,2019-01-01,49224.33
MBR-00028,2020-01-01,50602.61
MBR-00028,2021-01-01,52019.49
MBR-00028,2022-01-01,53476.03
MBR-00028,2023-01-01,54973.36
MBR-00028,2024-01-01,56512.62
MBR-00028,2025-01-01,58094.97
MBR-00028,2026-01-01,59721.63
MBR-00029,1992-01-01,35176.0
MBR-00029,1993-01-01,36160.93
MBR-00029,1994-01-01,37173.43
MBR-00029,1995-01-01,38214.29
MBR-00029,1996-01-01,39284.29
MBR-00029,1997-01-01,40384.25
MBR-00029,1998-01-01,41515.01
MBR-00029,1999-01-01,42677.43
MBR-00029,2000-01-01,43872.4
MBR-00029,2001-01-01,45100.82
MBR-00029,2002-01-01,46363.65
MBR-00029,2003-01-01,47661.83
MBR-00029,2004-01-01,48996.36
MBR-00029,2005-01-01,50368.26
MBR-00029,2006-01-01,51778.57
MBR-00029,2007-01-01,53228.37
MBR-00029,2008-01-01,54718.77
MBR-00029,2009-01-01,56250.89
MBR-00029,2010-01-01,57825.92
MBR-00029,2011-01-01,59445.04
MBR-00029,2012-01-01,61109.5
MBR-00029,2013-01-01,62820.57
MBR-00029,2014-01-01,64579.54
MBR-00029,2015-01-01,66387.77
MBR-00029,2016-01-01,68246.63
MBR-00029,2017-01-01,70157.53
MBR-00029,2018-01-01,72121.95
MBR-00029,2019-01-01,74141.36
MBR-00029,2020-01-01,76217.32
MBR-00029,2021-01-01,78351.4
MBR-00029,2022-01-01,80545.24
MBR-00029,2023-01-01,82800.51
MBR-00029,2024-01-01,85118.92
MBR-00029,2025-01-01,87502.25
MBR-00029,2026-01-01,89952.32
MBR-00030,2001-01-01,56443.0
MBR-00030,2002-01-01,58023.4
MBR-00030,2003-01-01,59648.06
MBR-00030,2004-01-01,61318.2
MBR-00030,2005-01-01,63035.11
MBR-00030,2006-01-01,64800.1
MBR-00030,2007-01-01,66614.5
MBR-00030,2008-01-01,68479.71
MBR-00030,2009-01-01,70397.14
MBR-00030,2010-01-01,72368.26
MBR-00030,2011-01-01,74394.57
MBR-00030,2012-01-01,76477.62
MBR-00030,2013-01-01,78618.99
MBR-00030,2014-01-01,80820.32
MBR-00030,2015-01-01,83083.29
MBR-00030,2016-01-01,85409.62
MBR-00030,2017-01-01,87801.09
MBR-00030,2018-01-01,90259.52
MBR-00030,2019-01-01,92786.79
MBR-00030,2020-01-01,95384.82
MBR-00030,2021-01-01,98055.6
MBR-00030,2022-01-01,100801.15
MBR-00030,2023-01-01,103623.58
MBR-00030,2024-01-01,106525.04
MBR-00030,2025-01-01,109507.75
MBR-00030,2026-01-01,112573.96
MBR-00030,2027-01-01,115726.03
MBR-00030,2028-01-01,118966.36
MBR-00030,2029-01-01,122297.42
MBR-00030,2030-01-01,125721.75
MBR-00030,2031-01-01,129241.96
MBR-00030,2032-01-01,132860.73
MBR-00030,2033-01-01,136580.83
MBR-00030,2034-01-01,140405.1
MBR-00031,1981-01-01,71040.0
MBR-00031,1982-01-01,73029.12
MBR-00031,1983-01-01,75073.94
MBR-00031,1984-01-01,77176.01
MBR-00031,1985-01-01,79336.93
MBR-00031,1986-01-01,81558.37
MBR-00031,1987-01-01,83842.0
MBR-00031,1988-01-01,86189.58
MBR-00031,1989-01-01,88602.89
MBR-00031,1990-01-01,91083.77
MBR-00031,1991-01-01,93634.11
MBR-00031,1992-01-01,96255.87
MBR-00031,1993-01-01,98951.03
MBR-00031,1994-01-01,101721.66
MBR-00031,1995-01-01,104569.87
MBR-00031,1996-01-01,107497.82
MBR-00031,1997-01-01,110507.76
MBR-00031,1998-01-01,113601.98
MBR-00031,1999-01-01,116782.84
MBR-00031,2000-01-01,120052.76
MBR-00031,2001-01-01,123414.23
MBR-00031,2002-01-01,126869.83
MBR-00031,2003-01-01,130422.19
MBR-00031,2004-01-01,134074.01
MBR-00031,2005-01-01,137828.08
MBR-00031,2006-01-01,141687.27
MBR-00031,2007-01-01,145654.51
MBR-00031,2008-01-01,149732.84
MBR-00031,2009-01-01,153925.35
MBR-00031,2010-01-01,158235.26
MBR-00031,2011-01-01,162665.85
MBR-00031,2012-01-01,167220.5
MBR-00031,2013-01-01,171902.67
MBR-00031,2014-01-01,176715.94
MBR-00031,2015-01-01,181663.99
MBR-00031,2016-01-01,186750.58
MBR-00031,2017-01-01,191979.6
MBR-00032,2005-01-01,39510.0
MBR-00032,2006-01-01,40616.28
MBR-00032,2007-01-01,41753.54
MBR-00032,2008-01-01,42922.63
MBR-00032,2009-01-01,44124.47
MBR-00032,2010-01-01,45359.95
MBR-00032,2011-01-01,46630.03
MBR-00032,2012-01-01,47935.67
MBR-00032,2013-01-01,49277.87
MBR-00032,2014-01-01,50657.65
MBR-00032,2015-01-01,52076.07
MBR-00032,2016-01-01,53534.2
MBR-00032,2017-01-01,55033.15
MBR-00032,2018-01-01,56574.08
MBR-00032,2019-01-01,58158.16
MBR-00032,2020-01-01,59786.59
MBR-00032,2021-01-01,61460.61
MBR-00032,2022-01-01,63181.51
MBR-00032,2023-01-01,64950.59
MBR-00032,2024-01-01,66769.21
MBR-00032,2025-01-01,68638.74
MBR-00032,2026-01-01,70560.63
MBR-00032,2027-01-01,72536.33
MBR-00032,2028-01-01,74567.34
MBR-00032,2029-01-01,76655.23
MBR-00032,2030-01-01,78801.57
MBR-00032,2031-01-01,81008.02
MBR-00032,2032-01-01,83276.24
MBR-00033,1999-01-01,48087.0
MBR-00033,2000-01-01,49433.44
MBR-00033,2001-01-01,50817.57
MBR-00033,2002-01-01,52240.46
MBR-00033,2003-01-01,53703.2
MBR-00033,2004-01-01,55206.89
MBR-00033,2005-01-01,56752.68
MBR-00033,2006-01-01,58341.75
MBR-00033,2007-01-01,59975.32
MBR-00033,2008-01-01,61654.63
MBR-00033,2009-01-01,63380.96
MBR-00033,2010-01-01,65155.63
MBR-00033,2011-01-01,66979.99
MBR-00033,2012-01-01,68855.43
MBR-00033,2013-01-01,70783.38
MBR-00033,2014-01-01,72765.31
MBR-00033,2015-01-01,74802.74
MBR-00033,2016-01-01,76897.22
MBR-00033,2017-01-01,79050.34
MBR-00033,2018-01-01,81263.75
MBR-00033,2019-01-01,83539.14
MBR-00033,2020-01-01,85878.23
MBR-00033,2021-01-01,88282.82
MBR-00034,2012-01-01,66471.0
MBR-00034,2013-01-01,68332.19
MBR-00034,2014-01-01,70245.49
MBR-00034,2015-01-01,72212.36
MBR-00034,2016-01-01,74234.31
MBR-00034,2017-01-01,76312.87
MBR-00034,2018-01-01,78449.63
MBR-00034,2019-01-01,80646.22
MBR-00034,2020-01-01,82904.31
MBR-00034,2021-01-01,85225.63
MBR-00034,2022-01-01,87611.95
MBR-00034,2023-01-01,90065.09
MBR-00034,2024-01-01,92586.91
MBR-00034,2025-01-01,95179.34
MBR-00034,2026-01-01,97844.36
MBR-00035,1977-01-01,29371.0
MBR-00035,1978-01-01,30193.39
MBR-00035,1979-01-01,31038.8
MBR-00035,1980-01-01,31907.89
MBR-00035,1981-01-01,32801.31
MBR-00035,1982-01-01,33719.75
MBR-00035,1983-01-01,34663.9
MBR-00035,1984-01-01,35634.49
MBR-00035,1985-01-01,36632.25
MBR-00035,1986-01-01,37657.96
MBR-00035,1987-01-01,38712.38
MBR-00035,1988-01-01,39796.33
MBR-00035,1989-01-01,40910.62
MBR-00035,1990-01-01,42056.12
MBR-00035,1991-01-01,43233.69
MBR-00035,1992-01-01,44444.24
MBR-00035,1993-01-01,45688.68
MBR-00035,1994-01-01,46967.96
MBR-00035,1995-01-01,48283.06
MBR-00035,1996-01-01,49634.99
MBR-00035,1997-01-01,51024.77
MBR-00035,1998-01-01,52453.46
MBR-00035,1999-01-01,53922.16
MBR-00035,2000-01-01,55431.98
MBR-00035,2001-01-01,56984.07
MBR-00035,2002-01-01,58579.63
MBR-00035,2003-01-01,60219.86
MBR-00035,2004-01-01,61906.01
MBR-00035,2005-01-01,63639.38
MBR-00035,2006-01-01,65421.28
MBR-00035,2007-01-01,67253.08
MBR-00035,2008-01-01,69136.17
MBR-00035,2009-01-01,71071.98
MBR-00035,2010-01-01,73061.99
MBR-00035,2011-01-01,75107.73
MBR-00035,2012-01-01,77210.75
MBR-00035,2013-01-01,79372.65
MBR-00035,2014-01-01,81595.08
MBR-00035,2015-01-01,83879.74
MBR-00035,2016-01-01,86228.38
MBR-00035,2017-01-01,88642.77
MBR-00035,2018-01-01,91124.77
MBR-00035,2019-01-01,93676.26
MBR-00035,2020-01-01,96299.2
MBR-00035,2021-01-01,98995.57
MBR-00035,2022-01-01,101767.45
MBR-00036,2007-01-01,52649.0
MBR-00036,2008-01-01,54123.17
MBR-00036,2009-01-01,55638.62
MBR-00036,2010-01-01,57196.5
MBR-00036,2011-01-01,58798.0
MBR-00036,2012-01-01,60444.35
MBR-00036,2013-01-01,62136.79
MBR-00036,2014-01-01,63876.62
MBR-00036,2015-01-01,65665.17
MBR-00036,2016-01-01,67503.79
MBR-00036,2017-01-01,69393.9
MBR-00036,2018-01-01,71336.93
MBR-00036,2019-01-01,73334.36
MBR-00036,2020-01-01,75387.72
MBR-00036,2021-01-01,77498.58
MBR-00036,2022-01-01,79668.54
MBR-00036,2023-01-01,81899.26
MBR-00036,2024-01-01,84192.44
MBR-00036,2025-01-01,86549.82
MBR-00036,2026-01-01,88973.22
MBR-00036,2027-01-01,91464.47
MBR-00036,2028-01-01,94025.47
MBR-00036,2029-01-01,96658.19
MBR-00036,2030-01-01,99364.62
MBR-00036,2031-01-01,102146.83
MBR-00036,2032-01-01,105006.94
MBR-00036,2033-01-01,107947.13
MBR-00037,1978-01-01,62825.0
MBR-00037,1979-01-01,64584.1
MBR-00037,1980-01-01,66392.45
MBR-00037,1981-01-01,68251.44
MBR-00037,1982-01-01,70162.48
MBR-00037,1983-01-01,72127.03
MBR-00037,1984-01-01,74146.59
MBR-00037,1985-01-01,76222.69
MBR-00037,1986-01-01,78356.93
MBR-00037,1987-01-01,80550.92
MBR-00037,1988-01-01,82806.35
MBR-00037,1989-01-01,85124.93
MBR-00037,1990-01-01,87508.43
MBR-00037,1991-01-01,89958.66
MBR-00037,1992-01-01,92477.5
MBR-00037,1993-01-01,95066.87
MBR-00037,1994-01-01,97728.75
MBR-00037,1995-01-01,100465.15
MBR-00037,1996-01-01,103278.18
MBR-00037,1997-01-01,106169.97
MBR-00037,1998-01-01,109142.72
MBR-00037,1999-01-01,112198.72
MBR-00037,2000-01-01,115340.28
MBR-00037,2001-01-01,118569.81
MBR-00037,2002-01-01,121889.77
MBR-00037,2003-01-01,125302.68
MBR-00037,2004-01-01,128811.16
MBR-00037,2005-01-01,132417.87
MBR-00037,2006-01-01,136125.57
MBR-00037,2007-01-01,139937.08
MBR-00037,2008-01-01,143855.32
MBR-00037,2009-01-01,147883.27
MBR-00037,2010-01-01,152024.0
MBR-00037,2011-01-01,156280.68
MBR-00037,2012-01-01,160656.53
MBR-00037,2013-01-01,165154.92
MBR-00037,2014-01-01,169779.26
MBR-00037,2015-01-01,174533.07
MBR-00037,2016-01-01,179420.0
MBR-00037,2017-01-01,184443.76
MBR-00038,2008-01-01,45942.0
MBR-00038,2009-01-01,47228.38
MBR-00038,2010-01-01,48550.77
MBR-00038,2011-01-01,49910.19
MBR-00038,2012-01-01,51307.68
MBR-00038,2013-01-01,52744.29
MBR-00038,2014-01-01,54221.13
MBR-00038,2015-01-01,55739.32
MBR-00038,2016-01-01,57300.03
MBR-00038,2017-01-01,58904.43
MBR-00038,2018-01-01,60553.75
MBR-00038,2019-01-01,62249.26
MBR-00038,2020-01-01,63992.23
MBR-00038,2021-01-01,65784.02
MBR-00038,2022-01-01,67625.97
MBR-00038,2023-01-01,69519.5
MBR-00038,2024-01-01,71466.04
MBR-00038,2025-01-01,73467.09
MBR-00038,2026-01-01,75524.17
MBR-00038,2027-01-01,77638.85
MBR-00038,2028-01-01,79812.73
MBR-00038,2029-01-01,82047.49
MBR-00038,2030-01-01,84344.82
MBR-00038,2031-01-01,86706.48
MBR-00038,2032-01-01,89134.26
MBR-00038,2033-01-01,91630.02
MBR-00039,1994-01-01,30438.0
MBR-00039,1995-01-01,31290.26
MBR-00039,1996-01-01,32166.39
MBR-00039,1997-01-01,33067.05
MBR-00039,1998-01-01,33992.93
MBR-00039,1999-01-01,34944.73
MBR-00039,2000-01-01,35923.18
MBR-00039,2001-01-01,36929.03
MBR-00039,2002-01-01,37963.04
MBR-00039,2003-01-01,39026.01
MBR-00039,2004-01-01,40118.74
MBR-00039,2005-01-01,41242.06
MBR-00039,2006-01-01,42396.84
MBR-00039,2007-01-01,43583.95
MBR-00039,2008-01-01,44804.3
MBR-00039,2009-01-01,46058.82
MBR-00039,2010-01-01,47348.47
MBR-00039,2011-01-01,48674.23
MBR-00039,2012-01-01,50037.11
MBR-00039,2013-01-01,51438.14
MBR-00039,2014-01-01,52878.41
MBR-00039,2015-01-01,54359.01
MBR-00039,2016-01-01,55881.06
MBR-00039,2017-01-01,57445.73
MBR-00039,2018-01-01,59054.21
MBR-00039,2019-01-01,60707.73
MBR-00039,2020-01-01,62407.54
MBR-00039,2021-01-01,64154.96
MBR-00039,2022-01-01,65951.29
MBR-00039,2023-01-01,67797.93
MBR-00039,2024-01-01,69696.27
MBR-00039,2025-01-01,71647.77
MBR-00039,2026-01-01,73653.91
MBR-00040,2001-01-01,41765.0
MBR-00040,2002-01-01,42934.42
MBR-00040,2003-01-01,44136.58
MBR-00040,2004-01-01,45372.41
MBR-00040,2005-01-01,46642.84
MBR-00040,2006-01-01,47948.83
MBR-00040,2007-01-01,49291.4
MBR-00040,2008-01-01,50671.56
MBR-00040,2009-01-01,52090.37
MBR-00040,2010-01-01,53548.9
MBR-00040,2011-01-01,55048.26
MBR-00040,2012-01-01,56589.62
MBR-00040,2013-01-01,58174.13
MBR-00040,2014-01-01,59803.0
MBR-00040,2015-01-01,61477.48
MBR-00040,2016-01-01,63198.85
MBR-00040,2017-01-01,64968.42
MBR-00040,2018-01-01,66787.54
MBR-00040,2019-01-01,68657.59
MBR-00040,2020-01-01,70580.0
MBR-00040,2021-01-01,72556.24
MBR-00040,2022-01-01,74587.82
MBR-00040,2023-01-01,76676.28
MBR-00040,2024-01-01,78823.21
MBR-00040,2025-01-01,81030.26
MBR-00040,2026-01-01,83299.11
MBR-00040,2027-01-01,85631.48
MBR-00040,2028-01-01,88029.16
MBR-00040,2029-01-01,90493.98
MBR-00040,2030-01-01,93027.81
MBR-00040,2031-01-01,95632.59
MBR-00040,2032-01-01,98310.3
MBR-00040,2033-01-01,101062.99
MBR-00041,2008-01-01,45880.0
MBR-00041,2009-01-01,47164.64
MBR-00041,2010-01-01,48485.25
MBR-00041,2011-01-01,49842.84
MBR-00041,2012-01-01,51238.44
MBR-00041,2013-01-01,52673.11
MBR-00041,2014-01-01,54147.96
MBR-00041,2015-01-01,55664.1
MBR-00041,2016-01-01,57222.7
MBR-00041,2017-01-01,58824.93
MBR-00041,2018-01-01,60472.03
MBR-00041,2019-01-01,62165.25
MBR-00041,2020-01-01,63905.87
MBR-00041,2021-01-01,65695.24
MBR-00041,2022-01-01,67534.71
MBR-00041,2023-01-01,69425.68
MBR-00041,2024-01-01,71369.6
MBR-00041,2025-01-01,73367.95
MBR-00041,2026-01-01,75422.25
MBR-00041,2027-01-01,77534.07
MBR-00041,2028-01-01,79705.03
MBR-00041,2029-01-01,81936.77
MBR-00041,2030-01-01,84231.0
MBR-00042,1995-01-01,53632.0
MBR-00042,1996-01-01,55133.7
MBR-00042,1997-01-01,56677.44
MBR-00042,1998-01-01,58264.41
MBR-00042,1999-01-01,59895.81
MBR-00042,2000-01-01,61572.89
MBR-00042,2001-01-01,63296.93
MBR-00042,2002-01-01,65069.25
MBR-00042,2003-01-01,66891.19
MBR-00042,2004-01-01,68764.14
MBR-00042,2005-01-01,70689.54
MBR-00042,2006-01-01,72668.84
MBR-00042,2007-01-01,74703.57
MBR-00042,2008-01-01,76795.27
MBR-00042,2009-01-01,78945.54
MBR-00042,2010-01-01,81156.01
MBR-00042,2011-01-01,83428.38
MBR-00042,2012-01-01,85764.38
MBR-00042,2013-01-01,88165.78
MBR-00042,2014-01-01,90634.42
MBR-00042,2015-01-01,93172.19
MBR-00042,2016-01-01,95781.01
MBR-00042,2017-01-01,98462.88
MBR-00042,2018-01-01,101219.84
MBR-00042,2019-01-01,104053.99
MBR-00042,2020-01-01,106967.5
MBR-00042,2021-01-01,109962.59
MBR-00042,2022-01-01,113041.55
MBR-00042,2023-01-01,116206.71
MBR-00042,2024-01-01,119460.5
MBR-00042,2025-01-01,122805.39
MBR-00042,2026-01-01,126243.94
MBR-00042,2027-01-01,129778.77
MBR-00042,2028-01-01,133412.58
MBR-00042,2029-01-01,137148.13
MBR-00042,2030-01-01,140988.28
MBR-00042,2031-01-01,144935.95
MBR-00042,2032-01-01,148994.16
MBR-00042,2033-01-01,153165.99
MBR-00042,2034-01-01,157454.64
MBR-00042,2035-01-01,161863.37
MBR-00042,2036-01-01,166395.54
MBR-00042,2037-01-01,171054.62
MBR-00042,2038-01-01,175844.15
MBR-00043,1992-01-01,64738.0
MBR-00043,1993-01-01,66550.66
MBR-00043,1994-01-01,68414.08
MBR-00043,1995-01-01,70329.68
MBR-00043,1996-01-01,72298.91
MBR-00043,1997-01-01,74323.28
MBR-00043,1998-01-01,76404.33
MBR-00043,1999-01-01,78543.65
MBR-00043,2000-01-01,80742.87
MBR-00043,2001-01-01,83003.67
MBR-00043,2002-01-01,85327.78
MBR-00043,2003-01-01,87716.95
MBR-00043,2004-01-01,90173.03
MBR-00043,2005-01-01,92697.87
MBR-00043,2006-01-01,95293.41
MBR-00043,2007-01-01,97961.63
MBR-00043,2008-01-01,100704.55
MBR-00043,2009-01-01,103524.28
MBR-00043,2010-01-01,106422.96
MBR-00043,2011-01-01,109402.8
MBR-00043,2012-01-01,112466.08
MBR-00043,2013-01-01,115615.13
MBR-00043,2014-01-01,118852.36
MBR-00043,2015-01-01,122180.22
MBR-00043,2016-01-01,125601.27
MBR-00043,2017-01-01,129118.11
MBR-00043,2018-01-01,132733.41
MBR-00043,2019-01-01,136449.95
MBR-00043,2020-01-01,140270.55
MBR-00043,2021-01-01,144198.12
MBR-00043,2022-01-01,148235.67
MBR-00043,2023-01-01,152386.27
MBR-00043,2024-01-01,156653.08
MBR-00043,2025-01-01,161039.37
MBR-00043,2026-01-01,165548.47
MBR-00043,2027-01-01,170183.83
MBR-00043,2028-01-01,174948.98
MBR-00044,1989-01-01,36005.0
MBR-00044,1990-01-01,37013.14
MBR-00044,1991-01-01,38049.51
MBR-00044,1992-01-01,39114.89
MBR-00044,1993-01-01,40210.11
MBR-00044,1994-01-01,41335.99
MBR-00044,1995-01-01,42493.4
MBR-00044,1996-01-01,43683.22
MBR-00044,1997-01-01,44906.35
MBR-00044,1998-01-01,46163.73
MBR-00044,1999-01-01,47456.31
MBR-00044,2000-01-01,48785.09
MBR-00044,2001-01-01,50151.07
MBR-00044,2002-01-01,51555.3
MBR-00044,2003-01-01,52998.85
MBR-00044,2004-01-01,54482.81
MBR-00044,2005-01-01,56008.33
MBR-00044,2006-01-01,57576.57
MBR-00044,2007-01-01,59188.71
MBR-00044,2008-01-01,60845.99
MBR-00044,2009-01-01,62549.68
MBR-00044,2010-01-01,64301.07
MBR-00044,2011-01-01,66101.5
MBR-00044,2012-01-01,67952.35
MBR-00044,2013-01-01,69855.01
MBR-00044,2014-01-01,71810.95
MBR-00044,2015-01-01,73821.66
MBR-00045,1979-01-01,57737.0
MBR-00045,1980-01-01,59353.64
MBR-00045,1981-01-01,61015.54
MBR-00045,1982-01-01,62723.97
MBR-00045,1983-01-01,64480.24
MBR-00045,1984-01-01,66285.69
MBR-00045,1985-01-01,68141.69
MBR-00045,1986-01-01,70049.66
MBR-00045,1987-01-01,72011.05
MBR-00045,1988-01-01,74027.36
MBR-00045,1989-01-01,76100.12
MBR-00045,1990-01-01,78230.93
MBR-00045,1991-01-01,80421.39
MBR-00045,1992-01-01,82673.19
MBR-00045,1993-01-01,84988.04
MBR-00045,1994-01-01,87367.71
MBR-00045,1995-01-01,89814.0
MBR-00045,1996-01-01,92328.79
MBR-00045,1997-01-01,94914.0
MBR-00045,1998-01-01,97571.59
MBR-00045,1999-01-01,100303.6
MBR-00045,2000-01-01,103112.1
MBR-00045,2001-01-01,105999.24
MBR-00045,2002-01-01,108967.22
MBR-00045,2003-01-01,112018.3
MBR-00045,2004-01-01,115154.81
MBR-00045,2005-01-01,118379.14
MBR-00045,2006-01-01,121693.76
MBR-00045,2007-01-01,125101.19
MBR-00045,2008-01-01,128604.02
MBR-00045,2009-01-01,132204.93
MBR-00045,2010-01-01,135906.67
MBR-00045,2011-01-01,139712.06
MBR-00045,2012-01-01,143623.99
MBR-00045,2013-01-01,147645.47
MBR-00045,2014-01-01,151779.54
MBR-00045,2015-01-01,156029.37
MBR-00045,2016-01-01,160398.19
MBR-00045,2017-01-01,164889.34
MBR-00045,2018-01-01,169506.24
MBR-00046,1979-01-01,54397.0
MBR-00046,1980-01-01,55920.12
MBR-00046,1981-01-01,57485.88
MBR-00046,1982-01-01,59095.48
MBR-00046,1983-01-01,60750.16
MBR-00046,1984-01-01,62451.16
MBR-00046,1985-01-01,64199.79
MBR-00046,1986-01-01,65997.39
MBR-00046,1987-01-01,67845.32
MBR-00046,1988-01-01,69744.98
MBR-00046,1989-01-01,71697.84
MBR-00046,1990-01-01,73705.38
MBR-00046,1991-01-01,75769.13
MBR-00046,1992-01-01,77890.67
MBR-00046,1993-01-01,80071.61
MBR-00046,1994-01-01,82313.61
MBR-00046,1995-01-01,84618.39
MBR-00046,1996-01-01,86987.71
MBR-00046,1997-01-01,89423.37
MBR-00046,1998-01-01,91927.22
MBR-00046,1999-01-01,94501.18
MBR-00046,2000-01-01,97147.22
MBR-00046,2001-01-01,99867.34
MBR-00046,2002-01-01,102663.62
MBR-00046,2003-01-01,105538.2
MBR-00046,2004-01-01,108493.27
MBR-00046,2005-01-01,111531.09
MBR-00046,2006-01-01,114653.96
MBR-00046,2007-01-01,117864.27
MBR-00046,2008-01-01,121164.47
MBR-00046,2009-01-01,124557.07
MBR-00046,2010-01-01,128044.67
MBR-00046,2011-01-01,131629.92
MBR-00046,2012-01-01,135315.56
MBR-00046,2013-01-01,139104.39
MBR-00046,2014-01-01,142999.32
MBR-00047,2006-01-01,70567.0
MBR-00047,2007-01-01,72542.88
MBR-00047,2008-01-01,74574.08
MBR-00047,2009-01-01,76662.15
MBR-00047,2010-01-01,78808.69
